,Прибыль в расчете на 1 работника,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
5262,175500.0,18.0,3333666.6666666665,0.06556737038186898,70397.5,468000.0,2287500.0,0.5260989010989011,0.2654,0.1341,0.7632,0.3107,0.8365
5263,2685704.5454545454,18.5,10081477.272727273,0.01607070401659997,123214.81818181818,61250.0,7291454.545454546,0.6756579169053476,0.8072,0.0554,0.9342,0.2767,0.6497
5264,2819470.8095297236,20.5,7529166.666666667,0.0525539288144342,373316.8333333333,637166.6666666666,3571833.3333333335,0.3791822219076771,0.8136,-0.1627,0.7993,0.5256,0.4013
5265,933000.0,7.5,1265000.0,0.04039570972158832,88507.0,1634500.0,1237500.0,0.42679772374547337,0.6666,-0.83215,0.4363,0.0217,0.5742
5266,-483941.17647058825,9.0,4635176.470588235,0.06093802061273472,101558.58823529411,1934352.9411764706,5366529.411764706,0.438703379561061,0.1425,1.0142499999999999,0.3789,-0.1578,0.9677
5267,361950.24875621893,9.0,1490865.671641791,0.02577721139675782,78319.11940298507,645328.3582089553,324507.46268656716,0.1530480349344978,1.5624,-0.0013,0.6979,0.7807,0.8809
5268,13600.0,10.5,2284800.0,0.03808891523414345,28096.7,355600.0,0.0,0.0,0.2313,0.1211,0.7833,1.0,0.9798
5269,966375.0,19.0,3238000.0,0.028289755901210432,122993.25,79875.0,1542375.0,0.3868267602984513,1.2054,0.0035,0.8121,0.5237,0.7258
5270,1105555.5555555555,9.0,3846611.111111111,0.032803793835018094,73015.77777777778,3284331.8965517236,2678833.3333333335,0.4117323031798834,0.3752,0.1084,0.4953,0.1688,0.4816
5271,2819470.8095297236,30.0,6088103.448275862,0.025089730848861284,146255.8275862069,454379.3103448276,3537413.793103448,0.46993531718400705,0.9638,0.0534,0.8088,0.419,0.4253
5272,583789.7435897436,24.0,5071215.384615385,0.058265884186904364,209311.37435897437,674800.0,3032312.8205128205,0.6652622340947626,0.3988,1.0142499999999999,0.3806,-0.7478,0.8375
5273,2819470.8095297236,19.5,13879430.555555556,0.05937670277058595,441045.06678921566,1589653.3742331287,6864871.165644172,0.26225507907471696,0.5215,0.0139,0.9244,0.7163,0.6894
5274,1255636.3636363635,20.0,4861909.090909091,0.009425363974742031,56905.09090909091,2677090.909090909,1667090.9090909092,0.6637838332532546,1.0617,0.0794,0.6118,-0.0849,0.8057
5275,208418.18181818182,17.5,2920036.3636363638,0.03729329174411462,169993.67272727273,1138963.6363636365,2698981.8181818184,0.4433175649847095,0.8464,0.2153,0.4796,0.0757,0.7969
5276,338909.0909090909,9.5,5421727.2727272725,0.013541707052187825,105419.72727272728,2947272.727272727,4802818.181818182,0.36027441165840385,0.6463,0.9002,0.4067,0.1142,0.9565
5278,2819470.8095297236,16.0,11458659.574468086,0.025515544768993825,183647.31914893616,1083638.2978723405,4279787.234042553,0.513632535438504,0.5574,0.1603,0.7807,0.3421,0.3647
5281,818500.0,4.5,1198500.0,0.009425363974742031,99098.5,1236500.0,5805500.0,0.6233089972085033,2.3514,1.0142499999999999,0.1287,-1.1736,0.9691
5282,19000.0,4.0,889000.0,0.009425363974742031,28096.7,3284331.8965517236,0.0,0.0,0.042170000000000006,0.1136,0.0271,1.0,0.3871
5283,1059060.975609756,17.0,2812353.6585365855,0.031340177174957656,182540.0975609756,74487.80487804877,3559487.8048780486,0.39581347223333463,0.6988,1.0142499999999999,0.3127,-0.2657,0.7481
5285,2513310.3448275863,30.0,6753206.8965517245,0.04940836823792744,384388.5862068966,1171482.7586206896,3607275.8620689656,0.36820468056499045,0.8133,0.2293,0.6893,0.4658,0.6769
5286,578293.1034482758,20.0,2003241.3793103448,0.055484716029315935,130657.89655172414,288103.4482758621,1581879.3103448276,0.49034006188773627,0.8095,0.2753,0.6209,0.2103,0.7544
5287,-291888.8888888889,12.5,1578333.3333333333,0.07140642864847374,73556.55555555556,23444.444444444445,289222.22222222225,0.24528301886792453,0.6432,-0.0578,0.9854,0.7511,1.2834
5289,2819470.8095297236,15.0,13879430.555555556,0.017778676679876513,256422.7894736842,270526.3157894737,8748011.723602485,0.4721685502819126,0.5645,0.0081,0.8507,0.445,0.4699
5290,32806.45161290323,16.5,2224064.5161290322,0.06905569316411736,87235.16129032258,422129.03225806454,2195032.2580645164,0.6922771713143357,0.3894,0.2507,0.7014,-0.081,0.974
5291,339300.0,18.0,1922900.0,0.04932494211744896,117171.4,202100.0,2213400.0,0.39659559218777996,0.4381,1.0142499999999999,0.3445,-0.1511,0.8572
5292,1424185.1851851852,18.0,7127537.037037037,0.040749704373605145,181236.57407407407,37296.2962962963,1235740.7407407407,0.17247306158422956,0.6936,-0.3516,0.9948,0.8266,0.6798
5293,2819470.8095297236,10.0,6691400.0,0.027639879555764118,141361.4,2400.0,3965600.0,0.4475139368497077,0.6788,0.3171,0.7551,0.4074,0.3907
5295,-105000.0,9.5,-85000.0,0.2082711557218187,186127.5,0.0,980000.0,0.7746234067207416,0.042170000000000006,-0.83215,-0.0246,1.4091099999999988,1.4744000000000002
5298,-852275.7575757576,6.5,-2505350.0,0.2082711557218187,90965.5,1350750.0,3006250.0,0.6078758467293499,0.0785,-0.83215,-0.6814250000000001,1.4091099999999988,0.4037
5300,531444.4444444445,4.0,112740.74074074074,0.09994425346093097,441045.06678921566,950111.1111111111,45925.92592592593,0.04886910412097804,2.3514,-0.83215,0.0996,0.5095,0.7726
5301,1208500.0,4.5,2260500.0,0.04328707085463842,88890.0,115500.0,2664000.0,0.7659910881126922,0.5994,0.1873,0.6498,-0.1787,0.35914
5303,623500.0,12.5,8709000.0,0.04080090449014752,189459.0,0.0,13500.0,0.0015408320493066256,0.5442,-0.0023,0.994,0.9984,0.8491
5304,152571.42857142858,29.5,716857.1428571428,0.03321963479688141,28096.7,72714.28571428571,256357.14285714287,0.7827108686529585,0.8293,-0.0007,0.8423,0.0707,0.7809
5305,1147600.0,15.0,2435100.0,0.04193539854033209,131580.7,65600.0,283500.0,0.11336825688807134,1.6003,-0.1595,0.9738,0.8836,0.6343
5306,2410000.0,14.0,13879430.555555556,0.01138142272772623,114076.0,1218500.0,8748011.723602485,0.5975330989429225,0.5214,0.3204,0.7094,0.1577,0.7596
5307,36840.57971014493,23.0,5001681.15942029,0.08948330832124243,208261.3768115942,17130.434782608696,262101.4492753623,0.05595713724856239,0.4636,-0.3303,0.9958,0.9438,0.9648
5308,18000.0,3.5,175000.0,0.2082711557218187,72472.0,1790000.0,1215000.0,0.31225905936777176,0.042170000000000006,1.0142499999999999,0.045,-1.1736,0.82
5309,47000.0,25.5,-844000.0,0.2082711557218187,92109.0,33000.0,122000.0,0.6069651741293532,2.191,-0.83215,-0.6814250000000001,1.1445,0.8922
5310,1181888.888888889,20.5,3945000.0,0.012093548810931547,30681.333333333332,17666.666666666668,847222.2222222222,0.21380103185284882,0.6938,-0.0284,0.9955,0.7852,0.5341
5312,326896.5517241379,6.5,4108068.9655172415,0.2082711557218187,197529.72413793104,95482.75862068965,2821344.827586207,0.5016093137886005,0.1093,0.2719,0.7304,0.3132,0.4783
5313,-84837.20930232559,18.0,3674488.3720930233,0.07493677387029092,111300.27906976744,71906.97674418605,1607813.953488372,0.6740462293687913,0.3062,0.2827,0.7634,0.1171,0.9582
5314,70181.81818181818,12.0,885363.6363636364,0.0359058986814712,28096.7,26909.090909090908,331545.45454545453,0.36342800199302444,0.7689,-0.0067,0.9705,0.6255,0.8929
5315,540500.0,19.5,6754750.0,0.07266632979619336,107855.0,0.0,2853000.0,0.4228505866242274,0.2222,-0.0569,0.9958,0.5771,0.6358
5316,2165625.0,30.0,4218500.0,0.022420355068313833,102766.5,954000.0,3322500.0,0.42195834391668785,0.8262,0.6369,0.5358,0.2124,0.5275
5317,-203000.0,9.5,324450.0,0.05015887642944376,45178.1,399200.0,343700.0,0.4936011025792479,1.0877,0.0783,0.4259,-0.159,1.2254
5318,1091200.0,30.0,6518333.333333333,0.023345599304184925,93049.33333333333,29200.0,6692400.0,0.7438479493164388,0.4687,0.0546,0.7245,-0.0267,0.7262
5319,2819470.8095297236,30.0,13879430.555555556,0.02579082445693198,153752.0,31000.0,6161500.0,0.3760222140851947,0.4312,-0.0131,0.8944,0.5796,0.3849
5321,1582460.0,12.5,4556020.0,0.021759033967965906,105989.56,483820.0,1355980.0,0.26905219213308357,1.0769,-0.0188,0.904,0.7024,0.6656
5322,1716588.2352941176,21.5,9813823.529411765,0.032561586670510935,126222.11764705883,15058.823529411764,4960058.823529412,0.5046411835466901,0.4345,-0.0016,0.9958,0.4946,0.5572
5323,232250.0,30.0,3203500.0,0.009425363974742031,54771.5,19250.0,1748500.0,0.5425490652393142,1.9996,-0.0389,0.994,0.4542,0.962
5324,2819470.8095297236,15.0,13879430.555555556,0.009425363974742031,151222.66666666666,2525000.0,1527000.0,0.05183006166204673,1.0689,0.0273,0.886,0.9415,0.35914
5325,191277.9661016949,21.0,1044769.4915254237,0.12843178150087986,334486.8610169492,1219416.9491525423,1023738.9830508474,0.2881320967091804,0.7545,1.0142499999999999,0.293,0.0166,0.8433
5326,2819470.8095297236,21.0,4860695.652173913,0.029127942458893694,225461.98913043478,2245771.7391304346,5303869.565217392,0.5185605366843816,0.6525,1.0142499999999999,0.3384,-0.5322,0.4533
5327,-265000.0,8.0,-1310500.0,0.04927076923076923,40032.5,1798500.0,2439500.0,0.47290879131530483,0.143,-0.83215,-0.254,1.4091099999999988,1.3262
5328,2819470.8095297236,12.5,11054750.0,0.016787091121495328,215546.25,1527000.0,8748011.723602485,0.695926813330429,0.9989,0.3599,0.602,-0.1561,0.35914
5329,35000.0,12.0,363833.3333333333,0.13987537993920973,38349.166666666664,3333.3333333333335,392333.3333333333,0.8483707101654526,0.6088,-0.2766,0.8517,-1.1736,0.8723
5330,2819470.8095297236,17.0,13879430.555555556,0.01612101735377835,109733.75,114375.0,5586000.0,0.4300135211172978,0.5112,-0.1776,0.9923,0.5667,0.4411
5331,6857.142857142857,18.5,1229642.857142857,0.05025485365494926,97623.64285714286,230642.85714285713,55928.57142857143,0.03829974564664449,1.3044,-0.0836,0.8421,0.9545,0.9965
5332,2230785.714285714,11.5,897571.4285714285,0.03331550476804785,441045.06678921566,3284331.8965517236,8748011.723602485,0.40572464374904565,0.7175,1.0142499999999999,0.0309,-1.1736,0.8313
5333,16000.0,19.5,-386000.0,0.15648333333333334,28096.7,14000.0,0.0,0.0,1.5385,-0.83215,-0.6814250000000001,1.0,0.7333
5334,-852275.7575757576,12.5,-2505350.0,0.13585353535353537,80697.0,1228000.0,710000.0,0.20222158929080034,0.1703,-0.83215,-0.6814250000000001,1.2628,1.4744000000000002
5335,149009.17431192662,28.0,835605.504587156,0.14456800672983264,209692.57798165138,41207.95107033639,1182911.3149847095,0.7227266952161013,0.9165,0.2116,0.5105,-0.4269,0.7036
5337,-162000.0,12.5,-111000.0,0.2082711557218187,68579.0,68000.0,0.0,0.0,2.3514,-0.5225,-0.6814250000000001,1.0,1.4744000000000002
5339,258333.33333333334,13.0,2159800.0,0.05594175925925926,80556.13333333333,83733.33333333333,1283000.0,0.5168246636410022,0.5773,-0.0126,0.87,0.406,0.8206
5340,-410000.0,13.5,-2505350.0,0.2082711557218187,105543.0,10000.0,367000.0,0.8483707101654526,0.7018,-0.83215,-0.6814250000000001,1.1288,1.4744000000000002
5341,2819470.8095297236,7.0,13148176.470588235,0.0896782603257422,441045.06678921566,223882.35294117648,2986823.529411765,0.17210978201551755,0.4349,0.2979,0.7576,0.7728,0.5193
5342,1244307.6923076923,11.0,3836769.230769231,0.027904120910759892,158423.5,3284331.8965517236,3274923.076923077,0.3079838969287696,0.6633,0.0352,0.3608,0.1464,0.7808
5345,-554000.0,7.0,1853000.0,0.2082711557218187,28096.7,14000.0,0.0,0.8483707101654526,0.042170000000000006,-0.0113,0.9925,0.0038,1.4744000000000002
5346,137111.11111111112,18.5,5704000.0,0.022174246134471418,70430.33333333333,62555.555555555555,450666.6666666667,0.06943659801756458,0.5158,0.0453,0.8788,0.921,0.9568
5347,91300.0,16.5,1375900.0,0.09380834353755858,111083.15,17200.0,700650.0,0.5029430765917737,0.8556,-0.3731,0.9877,0.4908,0.9229
5348,2080222.2222222222,13.0,4686333.333333333,0.018652002852435637,84280.11111111111,1412333.3333333333,1692222.2222222222,0.19974818351126616,0.5287,0.4917,0.5532,0.6389,0.35914
5349,2819470.8095297236,15.5,13879430.555555556,0.04347083336392942,348234.6176470588,68882.35294117648,3548323.529411765,0.1262946627682244,0.2606,0.0019,0.9949,0.8731,0.4114
5350,169500.0,6.0,-387000.0,0.1945,161629.5,43500.0,901000.0,0.7935368043087971,0.5567,-0.83215,-0.2779,1.4091099999999988,0.3887
5351,2444800.0,6.5,4499200.0,0.013093607862248214,64483.4,192600.0,3464400.0,0.47236235717597014,0.8554,0.138,0.6135,0.23,0.5036
5352,2410500.0,11.0,13345500.0,0.010285996973576999,265101.0,3284331.8965517236,126000.0,0.0047649661536134326,1.2356,-0.2914,0.5047,0.9906,0.9065
5353,2819470.8095297236,6.0,13879430.555555556,0.07951826333766684,441045.06678921566,3284331.8965517236,8748011.723602485,0.479167915857454,0.3478,0.3902,0.4023,-0.3587,0.4397
5355,702000.0,7.0,1649000.0,0.03305795574288725,62744.0,575000.0,271000.0,0.12031076581576026,0.9655,-0.0631,0.7321,0.8357,0.6301
5356,2819470.8095297236,4.5,4522340.425531914,0.01562908001142349,91986.44680851063,1161170.2127659575,915808.5106382979,0.1523495016423151,1.0952,0.0532,0.7523,0.7975,0.5159
5357,783428.5714285715,22.5,3947000.0,0.04050409687289322,111577.21428571429,212142.85714285713,1867357.142857143,0.43909771910376566,0.7074,-0.1309,0.9281,0.5269,0.7156
5358,-852275.7575757576,29.5,11799333.333333334,0.2082711557218187,441045.06678921566,3108916.6666666665,1045083.3333333334,0.07010100671328515,0.042170000000000006,-0.0055,0.7915,0.8859,0.4219
5359,864400.0,18.5,2178800.0,0.06793547958433367,219099.6857142857,1066885.7142857143,2196057.1428571427,0.5354520502138688,0.8498,0.2714,0.5312,-0.0079,0.35914
5360,230962.96296296295,9.5,3700851.8518518517,0.07714380436766227,140907.44444444444,559222.2222222222,188000.0,0.24003779609657555,0.2407,0.9871,0.4651,0.4839,0.725
5361,1011000.0,9.5,13432000.0,0.014960457791499049,441045.06678921566,3284331.8965517236,1103000.0,0.031471125313855285,1.1453,0.0465,0.3832,0.9179,0.9685
5362,1083.3333333333333,18.0,198416.66666666666,0.2082711557218187,89109.27777777778,112319.44444444444,5569.444444444444,0.3162942989214176,0.5062,0.662,0.2752,-0.1495,0.9972
5363,2185200.0,14.5,5969800.0,0.042656589821661595,156908.0,227500.0,3929700.0,0.5489021119678177,0.4916,0.0434,0.8339,0.3417,0.4059
5364,1842000.0,28.0,3667000.0,0.14089239445206522,441045.06678921566,1958500.0,210000.0,0.03507014028056112,0.6476,-0.2735,0.6124,0.9427,0.35914
5365,6833.333333333333,7.5,8156000.0,0.049359900062460965,65854.33333333333,403333.3333333333,8748011.723602485,0.8483707101654526,0.0866,0.8726,0.5201,-0.6735,0.9949
5366,8750.0,20.5,-2505350.0,0.12629301038062285,342175.125,3284331.8965517236,6871625.0,0.5318955424612735,0.1852,-0.001,-0.461,1.4091099999999988,0.9968
5368,154500.0,10.5,1119000.0,0.18310567514677104,140350.5,324000.0,6500.0,0.004124365482233503,0.4507,-0.021,0.71,0.9942,0.7984
5369,97031.25,10.0,2313718.75,0.04252690149952812,152081.515625,1978484.375,4205968.75,0.41868430763794595,0.3431,1.0142499999999999,0.211,-0.9845,0.9729
5370,2819470.8095297236,13.5,2626000.0,0.009425363974742031,129647.25,3284331.8965517236,8748011.723602485,0.6896343024744523,1.7252,1.0142499999999999,0.163,-1.1736,0.8919
5372,257938.20224719102,29.5,2151898.8764044945,0.16565006829105544,267775.19662921346,231584.26966292135,513370.78651685396,0.16476829120965314,0.528,0.1255,0.6907,0.7614,0.4459
5373,384333.3333333333,15.5,6861000.0,0.042966836556587305,205138.0,1191000.0,1313000.0,0.1535313376987839,0.5912,-0.0078,0.8023,0.8086,0.9195
5374,15333.333333333334,19.5,82333.33333333333,0.0788978494623656,34241.666666666664,6666.666666666667,0.0,0.0,2.3514,-0.332,0.9251,1.0,0.9647
5375,900828.1718281718,29.5,8651116.883116882,0.031524092317521624,219840.07592407594,351107.8921078921,4271242.757242757,0.32976317371426583,0.5573,0.4228,0.6579,0.4987,0.7762
5377,2819470.8095297236,8.5,13879430.555555556,0.05793353648492835,441045.06678921566,2028000.0,8748011.723602485,0.6116537956664791,0.2304,-0.0879,0.9533,0.3584,0.35914
5378,25000.0,7.0,131000.0,0.030914563106796116,28096.7,16000.0,0.0,0.0,0.7405,-0.3359,0.8912,1.0,0.8252
5379,59705.882352941175,14.0,355705.8823529412,0.19790632663070132,71211.35294117648,31764.70588235294,889705.8823529412,0.3972527183905027,0.1628,1.0142499999999999,0.1588,-1.1736,0.8341
5381,2819470.8095297236,10.5,13879430.555555556,0.014451171280803164,154378.25,2645750.0,8748011.723602485,0.6451940444725643,0.5584,0.1334,0.7331,0.1199,0.5766
5382,-303647.0588235294,21.0,1283764.705882353,0.11175617465451337,89431.23529411765,999352.9411764706,656058.8235294118,0.24340899170667832,0.2979,0.3117,0.4763,0.489,0.9494
5383,119000.0,7.0,325000.0,0.009425363974742031,42039.0,1537000.0,6000000.0,0.594059405940594,0.5874,1.0142499999999999,0.0322,-1.1736,0.9535
5386,-852275.7575757576,11.5,-2505350.0,0.2082711557218187,224267.0,949000.0,8748011.723602485,0.8226682218557696,0.042170000000000006,-0.83215,-0.6814250000000001,1.4091099999999988,1.4744000000000002
5387,1470812.5,16.5,7552625.0,0.040164378235691335,122674.5625,23562.5,4435812.5,0.58683328347103,0.4065,0.0584,0.927,0.367,0.4375
5389,27642.85714285714,19.5,-174357.14285714287,0.2082711557218187,69255.64285714286,177142.85714285713,5214.285714285715,0.11496062992125984,2.3514,-0.1422,-0.6814250000000001,1.0299,0.8605
5391,276000.0,3.5,820000.0,0.04987158746208291,49323.0,141500.0,0.0,0.0,1.6062,-0.3335,0.6659,1.0,0.7209
5392,3166.6666666666665,29.5,462333.3333333333,0.1903302122347066,101636.33333333333,20666.666666666668,88333.33333333333,0.1828847481021394,1.0941,-0.0926,0.9572,0.8089,0.9941
5394,47000.0,4.5,65000.0,0.047142857142857146,28096.7,0.0,0.0,0.0,1.6279,-0.83215,0.9958,1.0,0.35914
5395,562833.3333333334,16.5,2930458.3333333335,0.04116529088050314,95997.45833333333,173458.33333333334,2311083.3333333335,0.5324310055195585,0.6439,0.3317,0.6751,0.2114,0.7586
5396,104037.5,13.0,2011950.0,0.1026548206445054,146415.2875,58575.0,1189512.5,0.4951712609761442,0.5928,-0.0013,0.8203,0.3963,0.9271
5397,725571.4285714285,14.5,5169047.619047619,0.04460341886764098,94222.95238095238,64539.68253968254,2824746.0317460317,0.5397341954894516,0.4441,-0.0147,0.9877,0.4535,0.6565
5398,51000.0,20.0,13879430.555555556,0.09364583333333333,31465.0,92000.0,90000.0,0.00612369871402327,0.042170000000000006,-0.0021,0.9938,0.9938,0.6726
5399,-618166.6666666666,9.0,569166.6666666666,0.2082711557218187,133019.16666666666,250.0,299833.3333333333,0.5649238498979432,1.16,-0.2284,0.9958,0.4732,1.4744000000000002
5400,50705.882352941175,15.0,1865176.4705882352,0.05543022648083624,74863.41176470589,115235.29411764706,141823.5294117647,0.03975464573680479,0.4254,0.8506,0.5228,0.924,0.7156
5402,2819470.8095297236,5.5,13879430.555555556,0.011305390035131306,97077.5,489583.3333333333,5350500.0,0.30293739100640893,0.4571,-0.0506,0.9698,0.6876,0.5643
5403,401133.3333333333,27.0,1574600.0,0.05281002545248869,49796.333333333336,0.0,0.0,0.23896015919386934,0.6353,-0.0615,0.9958,0.761,0.5746
5404,-16800.0,21.5,288600.0,0.08593454815916697,46215.6,179800.0,316800.0,0.8249359521776259,1.5119,-0.0333,0.6161,-0.3389,1.0312
5405,270000.0,18.5,2526000.0,0.1608849557522124,72720.0,3284331.8965517236,0.0,0.0,0.0484,0.829,0.2668,1.0,0.4027
5406,2819470.8095297236,10.0,13879430.555555556,0.009425766085201097,441045.06678921566,3284331.8965517236,8748011.723602485,0.1823981464007884,1.3696,0.9947,0.2426,0.248,0.8219
5407,-332851.85185185185,30.0,-1373259.2592592593,0.048402759567959044,114854.37037037036,1789222.2222222222,58740.74074074074,0.07381550777250302,2.3514,-0.263,-0.6814250000000001,1.0428,1.1403
5409,-298000.0,28.0,-2505350.0,0.2082711557218187,85111.0,3284331.8965517236,0.0,0.0,0.042170000000000006,-0.83215,-0.2718,1.0,1.4744000000000002
5411,1465750.0,20.5,4782750.0,0.033093960282291154,100820.75,0.0,4232750.0,0.5470082708710261,0.4342,0.3056,0.6181,0.115,0.5189
5412,1333.3333333333333,26.5,2333.3333333333335,0.2082711557218187,41334.166666666664,0.0,0.0,0.0,2.3514,-0.0357,0.9958,1.0,0.9503
5414,2246255.3191489363,17.0,8198000.0,0.03012200517275582,171226.93617021278,117297.87234042553,3119191.489361702,0.3575022008276575,0.7594,-0.1415,0.9396,0.6195,0.5721
5416,2819470.8095297236,15.5,13879430.555555556,0.03521834702117047,441045.06678921566,352080.0,6779140.0,0.4254637179511971,0.6181,0.1292,0.8188,0.4804,0.4329
